Season,PlantDensity,SSSSplants,RSSSplants,RRSSplants,SSRSplants,RSRSplants,RRRSplants,SSRRplants,RSRRplants,RRRRplants,R1plants,R2plants,SSSSseeds,RSSSseeds,RRSSseeds,SSRSseeds,RSRSseeds,RRRSseeds,SSRRseeds,RSRRseeds,RRRRseeds,R1seeds,R2seeds,SSSSrhizomes,RSSSrhizomes,RRSSrhizomes,SSRSrhizomes,RSRSrhizomes,RRRSrhizomes,SSRRrhizomes,RSRRrhizomes,RRRRrhizomes,R1rhizomes,R2rhizomes
11,0.271774577208952,0.9720119056335,9.45365224423651,2707.31994204454,3.44533134993731e-08,6.91098440404734e-07,0.000100549041342293,2.37323347494328e-08,1.06174114435778e-07,6.44906080070784e-05,0.997903100965845,4.24093423998769e-08,670.935380294032,16.8623538989345,2735.34480130161,2.37900882392045e-05,1.05090413810092e-06,0.000105341263565852,1.63806134362722e-05,2.97071069407473e-07,6.38941497862194e-05,0.801537169657126,4.25524066804127e-08,0.806829869656347,2.37089761339729,333.179436597079,2.8509549503103e-08,1.81077526310101e-07,1.22116230774014e-05,1.97069179218848e-08,2.20334127442364e-08,7.99138549839846e-06,0.994076895283553,4.23470392802394e-08
12,1.09798553130494,0.592897691326333,18.4846866025013,10960.7770558584,2.12129348612985e-08,1.29035082287198e-06,0.000411611669236684,1.44640079562812e-08,2.42821091780274e-07,0.00025971674496658,0.999104246685004,4.24810376152381e-08,411.355697320433,31.3074887420151,11104.4949422873,1.47332151803286e-05,1.8201184976046e-06,0.000429924209634515,1.00342633457966e-05,6.22373820956642e-07,0.00025919466797826,0.963020386796104,4.27022857686307e-08,0.48600595281675,4.72682612211825,1353.65997102227,1.72266567496865e-08,3.45549220202367e-07,5.02745206711467e-05,1.18661673747164e-08,5.30870572178891e-08,3.22453040035392e-05,0.997903100965845,4.24093423998769e-08
13,4.38252729102587,0.374865736459713,35.4690320848665,43789.4263162389,1.37529625442909e-08,2.3668807505752e-06,0.00165977645826675,9.1365431762835e-09,5.27692454317645e-07,0.00103350456066718,0.99958678219104,4.25580906130082e-08,264.99870885619,59.6802603478273,44955.4822169483,9.74811293148515e-06,3.31621173156003e-06,0.0017482948888742,6.45812698364777e-06,1.26512223261308e-06,0.00104921169728373,0.993488564716814,4.27916858489812e-08,0.296448845663166,9.24234330125064,5480.38852792918,1.06064674306492e-08,6.45175411435991e-07,0.000205805834618342,7.23200397814061e-09,1.21410545890137e-07,0.00012985837248329,0.999104246685004,4.24810376152381e-08
14,16.6356273354272,0.257849900594444,64.596353796118,166291.408879142,9.98343975059747e-09,4.13141945214601e-06,0.00635263572639893,6.29470554594043e-09,1.06037123093512e-06,0.00391358951133124,0.999804299358513,4.26376751468085e-08,194.462997141482,113.962634155376,179913.03751646,7.56581515772642e-06,6.13582801018201e-06,0.00702369515853383,4.74799720966004e-06,2.51000268249626e-06,0.00420023160454591,0.998604803718851,4.28705182405517e-08,0.187432868229857,17.7345160424332,21894.7131581195,6.87648127214547e-09,1.1834403752876e-06,0.000829888229133374,4.56827158814175e-09,2.63846227158822e-07,0.000516752280333588,0.99958678219104,4.25580906130082e-08
15,53.337633204107,0.198338600972245,99.4435318704941,533276.657128552,8.26305157199289e-09,6.11345946699983e-06,0.0205083183550078,4.88806297494043e-09,1.76614825306406e-06,0.0125258360209739,0.999906407342264,4.27181067612476e-08,181.550179967429,210.492663309406,688594.810247968,7.60011060902526e-06,1.10622323649577e-05,0.0269713808959381,4.47719702671487e-06,4.75667318493328e-06,0.0160855865806557,0.999583741674623,4.29468865584346e-08,0.128924950297222,32.298176898059,83145.7044395712,4.99171987529873e-09,2.06570972607301e-06,0.00317631786319947,3.14735277297021e-09,5.3018561546756e-07,0.00195679475566562,0.999804299358513,4.26376751468085e-08
16,116.775364875467,0.151253535679319,105.146039475439,1167648.27889827,6.62442307041842e-09,6.22568948820712e-06,0.0451633286384008,3.78894301869676e-09,1.9935910777856e-06,0.0273918286331446,0.999954849828601,4.27989298450235e-08,208.796620673073,344.713125940698,2274218.60863297,9.16498975411825e-06,1.77685200092635e-05,0.0893283757778117,5.23427739132777e-06,7.93431753019237e-06,0.0531695195167248,0.999832443353806,4.30198417822977e-08,0.0991693004861226,49.7217659352471,266638.328564276,4.13152578599645e-09,3.05672973349992e-06,0.0102541591775039,2.44403148747022e-09,8.83074126532029e-07,0.00626291801048694,0.999906407342264,4.27181067612476e-08
17,165.720480374165,0.104186068638735,73.5149256587807,1657131.08135215,4.63028460169204e-09,4.19051053218711e-06,0.0644249749940372,2.64884630749029e-09,1.4777102062766e-06,0.038847128622769,0.999977756731301,4.28813589538248e-08,230.458340510926,436.769229438442,5433214.41437506,1.02468292485931e-05,2.21760960356662e-05,0.213904181004526,5.8619354347918e-06,1.01850330570973e-05,0.127144297353406,0.999917399202095,4.30868110528479e-08,0.0756267678396595,52.5730197377195,583824.139449137,3.31221153520921e-09,3.11284474410356e-06,0.0225816643192004,1.89447150934838e-09,9.96795538892798e-07,0.0136959143165723,0.999954849828601,4.27989298450235e-08
18,186.327475965736,0.0715631562303092,42.68803652344,1863231.88360957,3.17513615150274e-09,2.33769926900753e-06,0.0727768293323124,1.83892060197803e-09,9.06235696914292e-07,0.0436680311696122,0.999988506481433,4.29665694405212e-08,211.130521731528,421.263146932479,9016497.20433394,9.36713260439978e-06,2.11395614433049e-05,0.355660293173629,5.42667327465409e-06,9.91539246647195e-06,0.211208333503193,0.999953226567898,4.31477718949342e-08,0.0520930343193677,36.7574628293903,828565.540676074,2.31514230084602e-09,2.09525526609356e-06,0.0322124874970186,1.32442315374515e-09,7.38855103138301e-07,0.0194235643113845,0.999977756731301,4.28813589538248e-08
19,194.06246996681,0.0499892278786084,24.6778637409356,1940599.85021096,2.2036144235598e-09,1.3003806687619e-06,0.0761119347783611,1.29499071768888e-09,5.4883926918339e-07,0.0454903785997708,0.999993616013427,4.30518829476106e-08,168.417481826175,343.865390800586,11859121.7261456,7.42315752748616e-06,1.70849755284319e-05,0.468593850006005,4.36364028227737e-06,8.15337318801675e-06,0.278095199881664,0.999971301797345,4.32068024452837e-08,0.0357815781151546,21.34401826172,931615.941804787,1.58756807575137e-09,1.16884963450377e-06,0.0363884146661562,9.19460300989016e-10,4.53117848457146e-07,0.0218340155848061,0.999988506481433,4.29665694405212e-08
20,197.537098793033,0.0347155641112543,15.0086730576536,1975355.820465,1.5183566435612e-09,7.66408639680208e-07,0.0777431985629321,9.05385357871262e-10,3.4525681485921e-07,0.0463323938031308,0.999996183475055,4.31335297171532e-08,124.849832881046,258.189301921982,13812724.8097844,5.45973589777907e-06,1.27128803482119e-05,0.54666035238821,3.25651590461329e-06,6.16021844738947e-06,0.324289724003861,0.999981615687884,4.32660319526469e-08,0.0249946139393042,12.3389318704678,970299.925105482,1.1018072117799e-09,6.50190334380951e-07,0.0380559673891806,6.4749535884444e-10,2.74419634591695e-07,0.0227451892998854,0.999993616013427,4.30518829476106e-08
21,199.391679392095,0.0239200679392418,9.57347696441479,1993907.07101968,1.03772915225743e-09,4.77861611478944e-07,0.0786944925561319,6.27450372122702e-10,2.25072021292442e-07,0.0468090370742224,0.99999758733217,4.32098013137284e-08,89.2253850352534,186.069499489032,15090893.7912677,3.87029235991461e-06,9.08553340441834e-06,0.598127927963749,2.34073459663114e-06,4.46351771238488e-06,0.354749004186531,0.999987922729166,4.33250866991624e-08,0.0173577820556271,7.5043365288268,987677.910232501,7.59178321780602e-10,3.83204319840104e-07,0.038871599281466,4.52692678935631e-10,1.72628407429605e-07,0.0231661969015654,0.999996183475055,4.31335297171532e-08
22,200.471519433442,0.016418248845812,6.30389815706286,2004708.74760187,7.06642755326915e-10,3.09687140668866e-07,0.0793015597648584,4.32819760370974e-10,1.50211543003082e-07,0.0471141267960053,0.999998419542303,4.32805681150611e-08,62.5982787555584,131.344623167933,15912493.6183507,2.69384037827583e-06,6.36396079680009e-06,0.631535160904616,1.65037364367962e-06,3.16545256561268e-06,0.374562287163384,0.999991939099486,4.3382939936268e-08,0.0119600339696209,4.78673848220739,996953.535509839,5.18864576128714e-10,2.38930805739472e-07,0.0393472462780659,3.13725186061351e-10,1.12536010646221e-07,0.0234045185371112,0.99999758733217,4.32098013137284e-08
23,201.124856436274,0.0112559565243775,4.22961651879058,2011244.19645584,4.80808475367269e-10,2.05399995256742e-07,0.0797084398742836,2.9800230976196e-10,1.01647096708069e-07,0.0473256763000281,0.99999894291317,4.33462589693849e-08,43.4991657821534,91.7103674050175,16436683.2234091,1.8578507648816e-06,4.41200031898494e-06,0.653115108008667,1.15173290566937e-06,2.2190665599059e-06,0.387430688998278,0.999994563768498,4.34387412892649e-08,0.00820912442290598,3.15194907853143,1002354.37380094,3.53321377663458e-10,1.54843570334433e-07,0.0396507798824292,2.16409880185487e-10,7.51057715015412e-08,0.0235570633980026,0.999998419542303,4.32805681150611e-08
24,201.527525445469,0.0077168201168796,2.86824649117576,2015272.25101803,3.27296399579747e-10,1.38048602413243e-07,0.0799909711568466,2.05049726038182e-10,6.93270711705244e-08,0.0474821747872085,0.999999284544299,4.3407370230114e-08,30.0742414598384,63.6553469208262,16769875.4086624,1.2753864173079e-06,3.0422967722932e-06,0.667051597975356,7.99178774794555e-07,1.54544085219286e-06,0.395828593916969,0.999996308763907,4.34919613820418e-08,0.00562797826218873,2.11480825939529,1005622.09822792,2.40404237683634e-10,1.02699997628371e-07,0.0398542199371418,1.4900115488098e-10,5.08235483540346e-08,0.0236628381500141,0.99999894291317,4.33462589693849e-08
25,201.778208651284,0.0052925858368291,1.95682973001645,2017779.99659228,2.22990266275971e-10,9.34893610270608e-08,0.0801933270512643,1.41068400021081e-10,4.74937524155001e-08,0.0476047766385614,0.999999512480794,4.34643241415415e-08,20.7357422738954,44.0332399406398,16981221.9741472,8.73546025072101e-07,2.09182759558912e-06,0.676075448864623,5.52720245143861e-07,1.07208949983844e-06,0.401363992596221,0.999997482383803,4.35423292001018e-08,0.0038584100584398,1.43412324558788,1007636.12550901,1.63648199789874e-10,6.90243012066215e-08,0.0399954855784233,1.02524863019091e-10,3.46635355852622e-08,0.0237410873936042,0.999999284544299,4.3407370230114e-08
26,201.935195259521,0.00363166574196836,1.33967739262422,2019350.48123779,1.52067128384187e-10,6.35970303766207e-08,0.0803425374034075,9.70497050698008e-11,3.26174803010052e-08,0.0477057292367012,0.999999666491812,4.35174573776239e-08,14.2758742598783,30.3994129448805,17115115.3137412,5.97701187326055e-07,1.43614506510183e-06,0.681948255408799,3.81514560270574e-07,7.418970709368e-07,0.405069256533959,0.999998277808624,4.3589746030327e-08,0.00264629291841455,0.978414865008225,1008889.99829614,1.11495133137985e-10,4.67446805135304e-08,0.0400966635256321,7.05342000105405e-11,2.374687620775e-08,0.0238023883192807,0.999999512480794,4.34643241415415e-08
27,202.033859284555,0.00249309300562116,0.919044781145093,2020337.54305965,1.03792503619864e-10,4.33816272913944e-08,0.0804556391196919,6.67672966929095e-11,2.24316157643431e-08,0.047792312682982,0.999999771317779,4.35670420768178e-08,9.82080484909202,20.9620320334609,17199876.2327969,4.08817969458667e-07,9.85246979786622e-07,0.685799903589845,2.63020157239881e-07,5.12577777251001e-07,0.407603149479966,0.999998819655189,4.36342199706805e-08,0.00181583287098418,0.669838696312108,1009675.2406189,7.60335641920934e-11,3.17985151883103e-08,0.0401712687017038,4.85248525349004e-11,1.63087401505026e-08,0.0238528646183506,0.999999666491812,4.35174573776239e-08
28,202.096006425454,0.0017121392480615,0.631258109123894,2020959.30287172,7.08990340108655e-11,2.96444695989757e-08,0.0805436114782427,4.59339384112741e-11,1.54378229142052e-08,0.0478689171558698,0.999999842975019,4.36133077518007e-08,6.75341948271018,14.4439690417961,17253508.9809849,2.79629870708312e-07,6.7569535791599e-07,0.688353049147871,1.81189058514813e-07,3.5375476285292e-07,0.409384638978126,0.999999189997412,4.36758228851273e-08,0.00124654650281058,0.459522390572546,1010168.77152983,5.18962518099321e-11,2.16908136456972e-08,0.040227819559846,3.33836483464548e-11,1.12158078821715e-08,0.023896156341491,0.999999771317779,4.35670420768178e-08
29,202.135206562121,0.00117619914230628,0.433913188637308,2021351.5019799,4.84641662968441e-11,2.02815539431371e-08,0.080613668798395,3.16006687849375e-11,1.0628270249756e-08,0.0479382143328557,0.999999892085692,4.36564570110222e-08,4.64333314030643,9.94821586171853,17287435.4315144,1.9130720166432e-07,4.63363088676531e-07,0.690069368345911,1.24754510555204e-07,2.4395540835379e-07,0.410679727756716,0.999999443674972,4.37146634609271e-08,0.000856069624030749,0.315629054561947,1010479.65143586,3.54495170054327e-11,1.48222347994879e-08,0.0402718057391214,2.2966969205637e-11,7.7189114571026e-09,0.0239344585779349,0.999999842975019,4.36133077518007e-08
30,202.159954193534,0.000808240372964917,0.29840055308322,2021599.11405404,3.31492482490134e-11,1.38876124473261e-08,0.0806706412916314,2.17392831644867e-11,7.31803049851909e-09,0.0480018439087684,0.99999992579711,4.36966753416292e-08,3.19242128143151,6.84987658314666,17308892.3843141,1.30923531482986e-07,3.1777287882161e-07,0.691243830925728,8.58684330405305e-08,1.68141146554465e-07,0.411657203964654,0.999999617690397,4.3750870555957e-08,0.000588099571153138,0.216956594318654,1010675.75098995,2.4232083148422e-11,1.01407769715685e-08,0.0403068343991975,1.58003343924687e-11,5.31413512487798e-09,0.0239691071664279,0.999999892085692,4.36564570110222e-08
